#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 04 09 10 23 999 99.0 99.0  3.36 11.76  8.35 283 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 10 53 999 99.0 99.0  3.16  9.88  8.14 276 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 11 23 999 99.0 99.0  3.12 13.33  8.16 282 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 11 53 999 99.0 99.0  3.15 12.50  8.43 286 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 12 23 999 99.0 99.0  3.18  9.88  8.47 285 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 12 53 999 99.0 99.0  3.04 12.50  8.36 288 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 13 23 999 99.0 99.0  3.09 12.50  8.46 283 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 13 53 999 99.0 99.0  2.81 11.76  8.06 282 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 14 23 999 99.0 99.0  2.80 11.76  8.11 283 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 14 53 999 99.0 99.0  3.00 12.50  8.33 289 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 15 23 999 99.0 99.0  2.94 11.11  8.38 297 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 15 53 999 99.0 99.0  2.85 12.50  8.18 297 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 09 16 23 999 99.0 99.0  2.84 11.76  8.16 288 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 09 16 53 999 99.0 99.0  2.74 11.11  7.98 293 9999.0 999.0  15.1 999.0 99.0 99.00
2013 04 09 17 23 999 99.0 99.0  2.83 12.50  8.39 286 9999.0 999.0  15.3 999.0 99.0 99.00
2013 04 09 17 53 999 99.0 99.0  2.64 10.53  8.18 285 9999.0 999.0  15.3 999.0 99.0 99.00
2013 04 09 18 23 999 99.0 99.0  2.73 13.33  8.34 283 9999.0 999.0  15.5 999.0 99.0 99.00
2013 04 09 18 53 999 99.0 99.0  2.51  9.88  7.84 282 9999.0 999.0  15.5 999.0 99.0 99.00
2013 04 09 19 23 999 99.0 99.0  2.56 13.33  8.30 276 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 09 19 53 999 99.0 99.0  2.47 11.76  7.99 279 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 09 20 23 999 99.0 99.0  2.22 11.11  7.89 279 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 09 20 53 999 99.0 99.0  2.39 11.11  8.23 288 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 09 21 23 999 99.0 99.0  2.56 11.76  8.97 281 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 09 21 53 999 99.0 99.0  2.53 11.76  8.64 282 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 09 22 23 999 99.0 99.0  2.20 11.11  8.13 276 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 09 22 53 999 99.0 99.0  2.40 11.76  8.60 290 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 09 23 23 999 99.0 99.0  2.35 13.33  8.35 278 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 09 23 53 999 99.0 99.0  2.31 11.76  8.85 282 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 10 00 23 999 99.0 99.0  2.26 12.50  8.60 282 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 10 00 53 999 99.0 99.0  1.99 11.76  8.30 283 9999.0 999.0  15.5 999.0 99.0 99.00
2013 04 10 01 23 999 99.0 99.0  2.02 12.50  7.95 288 9999.0 999.0  15.4 999.0 99.0 99.00
2013 04 10 01 53 999 99.0 99.0  2.02 11.76  7.94 292 9999.0 999.0  15.3 999.0 99.0 99.00
2013 04 10 02 23 999 99.0 99.0  1.99 12.50  7.96 282 9999.0 999.0  15.3 999.0 99.0 99.00
2013 04 10 02 53 999 99.0 99.0  2.07 13.33  8.07 281 9999.0 999.0  15.2 999.0 99.0 99.00
2013 04 10 03 23 999 99.0 99.0  2.08 11.76  8.02 289 9999.0 999.0  15.2 999.0 99.0 99.00
2013 04 10 03 53 999 99.0 99.0  1.85 11.76  7.42 290 9999.0 999.0  15.1 999.0 99.0 99.00
2013 04 10 04 23 999 99.0 99.0  2.00 11.76  8.06 288 9999.0 999.0  15.1 999.0 99.0 99.00
2013 04 10 04 53 999 99.0 99.0  1.80 11.11  7.57 289 9999.0 999.0  15.1 999.0 99.0 99.00
2013 04 10 05 23 999 99.0 99.0  2.05 11.11  8.06 289 9999.0 999.0  15.1 999.0 99.0 99.00
2013 04 10 05 53 999 99.0 99.0  1.98 11.76  8.04 285 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 06 23 999 99.0 99.0  1.84 11.11  7.90 292 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 06 53 999 99.0 99.0  1.84 11.76  8.06 286 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 07 23 999 99.0 99.0  1.91 12.50  7.88 274 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 07 53 999 99.0 99.0  1.72 10.53  7.76 282 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 08 23 999 99.0 99.0  1.76 11.11  7.75 283 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 08 53 999 99.0 99.0  1.82 11.76  8.05 281 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 09 23 999 99.0 99.0  1.70 11.76  7.76 283 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 09 53 999 99.0 99.0  1.60 12.50  7.43 275 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 10 23 999 99.0 99.0  1.64 11.11  7.42 282 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 10 53 999 99.0 99.0  1.57 11.11  7.69 285 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 11 23 999 99.0 99.0  1.46 11.76  7.45 272 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 11 53 999 99.0 99.0  1.69  9.88  7.49 279 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 10 12 23 999 99.0 99.0  1.54  7.14  7.15 282 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 10 12 53 999 99.0 99.0  1.60 11.76  7.63 276 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 10 13 23 999 99.0 99.0  1.58  9.88  7.54 285 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 10 13 53 999 99.0 99.0  1.44 10.53  7.32 282 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 10 14 23 999 99.0 99.0  1.50 11.11  7.42 282 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 10 14 53 999 99.0 99.0  1.56 11.76  7.67 279 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 10 15 23 999 99.0 99.0  1.53 11.11  7.44 272 9999.0 999.0  14.9 999.0 99.0 99.00
2013 04 10 15 53 999 99.0 99.0  1.52 11.11  7.38 281 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 16 23 999 99.0 99.0  1.47 15.38  7.56 188 9999.0 999.0  15.0 999.0 99.0 99.00
2013 04 10 16 53 999 99.0 99.0  1.39 11.11  7.46 286 9999.0 999.0  15.2 999.0 99.0 99.00
2013 04 10 17 23 999 99.0 99.0  1.43  9.88  7.62 290 9999.0 999.0  15.4 999.0 99.0 99.00
2013 04 10 17 53 999 99.0 99.0  1.47 18.18  7.73 267 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 10 18 23 999 99.0 99.0  1.54 10.53  7.82 282 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 10 18 53 999 99.0 99.0  1.57 10.53  7.94 282 9999.0 999.0  16.8 999.0 99.0 99.00
2013 04 10 19 23 999 99.0 99.0  1.53 11.11  7.96 271 9999.0 999.0  16.3 999.0 99.0 99.00
2013 04 10 19 53 999 99.0 99.0  1.56 11.11  8.47 271 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 10 20 23 999 99.0 99.0  1.50 10.53  8.11 274 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 10 20 53 999 99.0 99.0  1.48 18.18  8.39 268 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 10 21 23 999 99.0 99.0  1.43 10.53  7.68 267 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 10 21 53 999 99.0 99.0  1.49 11.11  8.21 272 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 10 22 23 999 99.0 99.0  1.54 10.53  8.16 283 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 10 22 53 999 99.0 99.0  1.47  9.88  8.17 282 9999.0 999.0  16.1 999.0 99.0 99.00
2013 04 10 23 23 999 99.0 99.0  1.56 10.53  8.24 278 9999.0 999.0  16.3 999.0 99.0 99.00
2013 04 10 23 53 999 99.0 99.0  1.48 18.18  8.17 262 9999.0 999.0  16.5 999.0 99.0 99.00
2013 04 11 00 23 999 99.0 99.0  1.56  9.88  8.23 283 9999.0 999.0  16.1 999.0 99.0 99.00
2013 04 11 00 53 999 99.0 99.0  1.54 11.76  8.56 262 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 11 01 23 999 99.0 99.0  1.30  9.88  7.78 286 9999.0 999.0  16.1 999.0 99.0 99.00
2013 04 11 01 53 999 99.0 99.0  1.30 10.53  8.11 283 9999.0 999.0  16.1 999.0 99.0 99.00
2013 04 11 02 23 999 99.0 99.0  1.46 16.67  8.65 261 9999.0 999.0  16.1 999.0 99.0 99.00
2013 04 11 02 53 999 99.0 99.0  1.44 16.67  8.58 247 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 11 03 23 999 99.0 99.0  1.37  9.88  8.17 283 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 11 03 53 999 99.0 99.0  1.46  9.88  8.64 289 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 11 04 23 999 99.0 99.0  1.30 10.53  8.06 282 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 11 04 53 999 99.0 99.0  1.28  9.88  8.27 283 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 11 05 23 999 99.0 99.0  1.31 16.67  8.56 268 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 11 05 53 999 99.0 99.0  1.22 10.53  8.13 290 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 11 06 23 999 99.0 99.0  1.19 16.67  8.30 265 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 11 06 53 999 99.0 99.0  1.21 16.67  8.55 272 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 07 23 999 99.0 99.0  1.16 16.67  8.32 283 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 07 53 999 99.0 99.0  1.26 16.67  8.79 286 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 11 08 23 999 99.0 99.0  1.13 15.38  8.23 236 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 11 08 53 999 99.0 99.0  1.16 15.38  7.96 224 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 11 09 23 999 99.0 99.0  1.09 16.67  7.63 262 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 09 53 999 99.0 99.0  1.13 15.38  7.67 260 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 10 23 999 99.0 99.0  1.18 16.67  8.12 254 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 10 53 999 99.0 99.0  1.15 16.67  7.91 244 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 11 11 23 999 99.0 99.0  1.10 16.67  7.83 237 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 11 11 53 999 99.0 99.0  1.17 15.38  7.90 244 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 12 23 999 99.0 99.0  1.20 15.38  8.26 260 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 12 53 999 99.0 99.0  1.09 16.67  7.70 269 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 13 23 999 99.0 99.0  1.17 15.38  8.10 247 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 11 13 53 999 99.0 99.0  1.14 14.29  7.94 209 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 14 23 999 99.0 99.0  1.01 15.38  7.01 237 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 14 53 999 99.0 99.0  1.13 15.38  7.69 274 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 15 23 999 99.0 99.0  1.08 15.38  7.57 250 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 15 53 999 99.0 99.0  1.07 15.38  7.16 243 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 11 16 23 999 99.0 99.0  1.11 15.38  7.37 250 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 11 16 53 999 99.0 99.0  1.19 15.38  7.48 272 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 11 17 23 999 99.0 99.0  1.09 14.29  7.02 196 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 17 53 999 99.0 99.0  1.13 14.29  7.22 238 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 18 23 999 99.0 99.0  1.10 14.29  6.80 205 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 18 53 999 99.0 99.0  1.09 15.38  6.41 275 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 19 23 999 99.0 99.0  1.26 15.38  7.42 261 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 11 19 53 999 99.0 99.0  1.26 15.38  7.30 264 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 11 20 23 999 99.0 99.0  1.19 14.29  7.04 231 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 11 20 53 999 99.0 99.0  1.22 15.38  7.24 254 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 11 21 23 999 99.0 99.0  1.13 15.38  6.70 279 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 11 21 53 999 99.0 99.0  1.23 15.38  7.00 243 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 11 22 23 999 99.0 99.0  1.27 15.38  6.82 264 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 11 22 53 999 99.0 99.0  1.32 15.38  7.14 258 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 11 23 23 999 99.0 99.0  1.33 15.38  7.20 251 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 11 23 53 999 99.0 99.0  1.44 15.38  7.72 267 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 12 00 23 999 99.0 99.0  1.33 14.29  7.19 238 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 12 00 53 999 99.0 99.0  1.39 14.29  7.07 248 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 12 01 23 999 99.0 99.0  1.39 15.38  7.42 234 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 12 01 53 999 99.0 99.0  1.43 15.38  7.55 267 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 12 02 23 999 99.0 99.0  1.34 14.29  7.71 251 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 12 02 53 999 99.0 99.0  1.32 15.38  7.60 251 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 12 03 23 999 99.0 99.0  1.35  9.88  7.22 295 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 12 03 53 999 99.0 99.0  1.31 14.29  7.22 260 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 12 04 23 999 99.0 99.0  1.31 15.38  7.15 251 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 12 04 53 999 99.0 99.0  1.47 15.38  7.12 244 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 12 05 23 999 99.0 99.0  1.73 14.29  7.16 255 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 12 05 53 999 99.0 99.0  1.76 15.38  7.04 269 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 12 06 23 999 99.0 99.0  1.77 14.29  7.20 272 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 12 06 53 999 99.0 99.0  1.77  9.88  6.87 285 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 12 07 23 999 99.0 99.0  1.85  7.69  7.09 286 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 07 53 999 99.0 99.0  1.85  8.33  7.30 288 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 08 23 999 99.0 99.0  1.74  7.69  7.17 292 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 08 53 999 99.0 99.0  1.68  7.69  7.16 289 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 09 23 999 99.0 99.0  1.66 13.33  7.44 255 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 09 53 999 99.0 99.0  1.61  7.69  7.26 289 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 10 23 999 99.0 99.0  1.53  8.33  7.17 293 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 10 53 999 99.0 99.0  1.55 13.33  7.39 245 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 11 23 999 99.0 99.0  1.54  7.69  7.06 288 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 11 53 999 99.0 99.0  1.55 13.33  7.39 243 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 12 23 999 99.0 99.0  1.54 13.33  7.41 260 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 12 53 999 99.0 99.0  1.59 13.33  7.65 250 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 12 13 23 999 99.0 99.0  1.59 11.76  7.66 289 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 12 13 53 999 99.0 99.0  1.65 13.33  7.86 274 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 12 14 23 999 99.0 99.0  1.63 14.29  7.84 252 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 12 14 53 999 99.0 99.0  1.62 13.33  7.74 265 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 12 15 23 999 99.0 99.0  1.72 11.11  7.90 288 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 12 15 53 999 99.0 99.0  1.62 10.53  7.99 296 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 12 16 23 999 99.0 99.0  1.68 13.33  7.93 250 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 12 16 53 999 99.0 99.0  1.58 13.33  7.89 264 9999.0 999.0  15.6 999.0 99.0 99.00
2013 04 12 17 23 999 99.0 99.0  1.61 12.50  8.00 269 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 17 53 999 99.0 99.0  1.75  9.88  8.06 295 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 18 23 999 99.0 99.0  1.76 11.11  8.19 295 9999.0 999.0  15.7 999.0 99.0 99.00
2013 04 12 18 53 999 99.0 99.0  1.88 10.53  8.02 289 9999.0 999.0  15.8 999.0 99.0 99.00
2013 04 12 19 23 999 99.0 99.0  1.67 10.53  7.66 288 9999.0 999.0  16.1 999.0 99.0 99.00
2013 04 12 19 53 999 99.0 99.0  1.60 12.50  7.58 265 9999.0 999.0  16.3 999.0 99.0 99.00
2013 04 12 20 23 999 99.0 99.0  1.58 10.53  7.74 289 9999.0 999.0  16.3 999.0 99.0 99.00
2013 04 12 20 53 999 99.0 99.0  1.58 11.76  7.84 281 9999.0 999.0  16.3 999.0 99.0 99.00
2013 04 12 21 23 999 99.0 99.0  1.63  9.88  8.00 289 9999.0 999.0  16.4 999.0 99.0 99.00
2013 04 12 21 53 999 99.0 99.0  1.58 11.76  8.09 279 9999.0 999.0  16.4 999.0 99.0 99.00
2013 04 12 22 23 999 99.0 99.0  1.65 10.53  8.09 288 9999.0 999.0  16.4 999.0 99.0 99.00
2013 04 12 22 53 999 99.0 99.0  1.72  9.88  8.29 290 9999.0 999.0  16.2 999.0 99.0 99.00
2013 04 12 23 23 999 99.0 99.0  1.71 10.53  8.19 299 9999.0 999.0  16.2 999.0 99.0 99.00
2013 04 12 23 53 999 99.0 99.0  1.94 10.53  8.68 292 9999.0 999.0  16.3 999.0 99.0 99.00
2013 04 13 00 23 999 99.0 99.0  1.66 11.11  8.20 297 9999.0 999.0  16.3 999.0 99.0 99.00
2013 04 13 00 53 999 99.0 99.0  1.81  9.09  8.55 295 9999.0 999.0  16.2 999.0 99.0 99.00
2013 04 13 01 23 999 99.0 99.0  1.66 10.53  7.97 292 9999.0 999.0  16.2 999.0 99.0 99.00
2013 04 13 01 53 999 99.0 99.0  1.58  9.88  8.34 292 9999.0 999.0  16.2 999.0 99.0 99.00
2013 04 13 02 23 999 99.0 99.0  1.52 11.11  8.20 296 9999.0 999.0  16.1 999.0 99.0 99.00
2013 04 13 02 53 999 99.0 99.0  1.51 12.50  8.17 265 9999.0 999.0  16.1 999.0 99.0 99.00
2013 04 13 03 23 999 99.0 99.0  1.36 11.76  8.30 276 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 13 03 53 999 99.0 99.0  1.49 12.50  8.35 262 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 13 04 23 999 99.0 99.0  1.32 14.29  8.01 254 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 13 04 53 999 99.0 99.0  1.34 11.76  7.60 278 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 05 23 999 99.0 99.0  1.30 11.76  7.59 286 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 05 53 999 99.0 99.0  1.32 12.50  7.53 269 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 06 23 999 99.0 99.0  1.22 12.50  7.59 255 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 06 53 999 99.0 99.0  1.29 11.76  7.64 264 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 07 23 999 99.0 99.0  1.24 12.50  7.56 252 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 07 53 999 99.0 99.0  1.19  9.88  7.26 285 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 08 23 999 99.0 99.0  1.22 11.11  7.48 279 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 08 53 999 99.0 99.0  1.29 12.50  7.90 268 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 09 23 999 99.0 99.0  1.18 11.76  7.19 275 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 09 53 999 99.0 99.0  1.20 14.29  7.52 227 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 10 23 999 99.0 99.0  1.30 12.50  7.45 262 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 10 53 999 99.0 99.0  1.25 12.50  7.72 265 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 13 11 53 999 99.0 99.0  1.35 10.53  7.83 289 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 13 12 23 999 99.0 99.0  1.20 11.11  7.34 276 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 12 53 999 99.0 99.0  1.28 11.11  7.49 281 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 13 23 999 99.0 99.0  1.22 10.53  7.22 288 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 13 53 999 99.0 99.0  1.32 11.11  7.44 283 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 14 23 999 99.0 99.0  1.36 11.11  7.49 292 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 14 53 999 99.0 99.0  1.24 11.76  7.37 282 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 15 23 999 99.0 99.0  1.23 11.76  7.10 268 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 15 53 999 99.0 99.0  1.26 11.76  7.41 281 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 16 23 999 99.0 99.0  1.26 10.53  7.36 292 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 16 53 999 99.0 99.0  1.25 10.53  7.22 299 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 17 23 999 99.0 99.0  1.19 11.11  7.17 293 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 17 53 999 99.0 99.0  1.25 10.53  7.40 286 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 18 23 999 99.0 99.0  1.24 12.50  7.56 265 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 18 53 999 99.0 99.0  1.24  9.88  7.00 289 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 19 23 999 99.0 99.0  1.25 11.76  7.13 283 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 19 53 999 99.0 99.0  1.23 11.11  7.30 278 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 20 23 999 99.0 99.0  1.23 11.76  7.22 282 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 20 53 999 99.0 99.0  1.25 10.53  7.47 282 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 21 23 999 99.0 99.0  1.30  9.88  7.31 282 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 21 53 999 99.0 99.0  1.30 11.11  7.35 276 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 13 22 23 999 99.0 99.0  1.26 11.11  7.36 276 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 13 22 53 999 99.0 99.0  1.21 10.53  7.16 289 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 23 23 999 99.0 99.0  1.34 10.53  7.61 289 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 13 23 53 999 99.0 99.0  1.24 10.53  7.72 275 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 14 00 23 999 99.0 99.0  1.27 10.53  7.76 282 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 14 00 53 999 99.0 99.0  1.25 10.53  7.58 288 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 14 01 23 999 99.0 99.0  1.19 10.53  7.40 286 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 14 01 53 999 99.0 99.0  1.23 10.53  7.92 282 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 14 02 23 999 99.0 99.0  1.21 16.67  7.59 191 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 14 02 53 999 99.0 99.0  1.15  9.88  7.46 279 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 14 03 23 999 99.0 99.0  1.19  9.88  7.33 278 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 14 03 53 999 99.0 99.0  1.14 16.67  7.69 188 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 14 04 23 999 99.0 99.0  1.11  9.88  7.48 288 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 14 04 53 999 99.0 99.0  1.14  9.09  7.57 296 9999.0 999.0  16.0 999.0 99.0 99.00
2013 04 14 05 23 999 99.0 99.0  1.08 16.67  7.74 185 9999.0 999.0  15.9 999.0 99.0 99.00
2013 04 14 05 53 999 99.0 99.0  1.08  9.88  7.48 289 9999.0 999.0  15.9 999.0 99.0 99.00
